tourney_id,tourney_name,tourney_date,match_num,winner_id,winner_name,winner_hand,winner_ioc,loser_id,loser_name,loser_hand,loser_ioc,score,round,tourney_year
2018-560,US Open,2018-08-27,131,104527,Stan Wawrinka,R,SUI,105777,Grigor Dimitrov,R,BUL,6-3 6-2 7-5,R128,2018
2018-560,US Open,2018-08-27,132,105227,Marin Cilic,R,CRO,105657,Marius Copil,R,ROU,7-5 6-1 1-1 RET,R128,2018
2018-560,US Open,2018-08-27,133,128034,Hubert Hurkacz,R,POL,105882,Stefano Travaglia,R,ITA,6-2 2-6 7-6(6) 3-0 RET,R128,2018
2018-560,US Open,2018-08-27,134,200282,Alex De Minaur,R,AUS,106121,Taro Daniel,R,JPN,6-0 6-1 6-2,R128,2018
2018-560,US Open,2018-08-27,135,126207,Frances Tiafoe,R,USA,105173,Adrian Mannarino,L,FRA,6-1 6-4 4-6 6-4,R128,2018
2018-560,US Open,2018-08-27,136,103898,Julien Benneteau,R,FRA,106065,Marco Cecchinato,R,ITA,2-6 7-6(5) 6-3 6-4,R128,2018
2018-560,US Open,2018-08-27,137,105526,Jan Lennard Struff,R,GER,105065,Tim Smyczek,R,USA,7-6(2) 6-4 6-3,R128,2018
2018-560,US Open,2018-08-27,138,104898,Robin Haase,R,NED,111456,Mackenzie Mcdonald,R,USA,4-6 4-6 6-3 6-1 6-3,R128,2018
2018-560,US Open,2018-08-27,139,105676,David Goffin,R,BEL,105943,Federico Gaio,R,ITA,6-2 6-4 7-6(5),R128,2018
2018-560,US Open,2018-08-27,140,106043,Diego Schwartzman,R,ARG,105643,Federico Delbonis,L,ARG,6-2 7-6(6) 6-2,R128,2018
2018-560,US Open,2018-08-27,141,144719,Jaume Munar,R,ESP,105074,Ruben Bemelmans,L,BEL,5-7 6-3 7-6(3) 2-6 6-1,R128,2018
2018-560,US Open,2018-08-27,142,104792,Gael Monfils,R,FRA,105487,Facundo Bagnis,L,ARG,7-6(4) 3-6 6-0 6-0,R128,2018
2018-560,US Open,2018-08-27,143,105453,Kei Nishikori,R,JPN,109739,Maximilian Marterer,L,GER,6-2 6-2 6-3,R128,2018
2018-560,US Open,2018-08-27,144,105051,Matthew Ebden,R,AUS,105936,Filip Krajinovic,R,SRB,7-6(1) 6-7(5) 4-6 6-1 4-1 RET,R128,2018
2018-560,US Open,2018-08-27,145,104259,Philipp Kohlschreiber,R,GER,105870,Yannick Hanfmann,R,GER,7-6(3) 5-7 6-4 6-4,R128,2018
2018-560,US Open,2018-08-27,146,103917,Nicolas Mahut,R,FRA,144895,Corentin Moutet,L,FRA,6-2 7-5 5-7 6-4,R128,2018
2018-560,US Open,2018-08-27,147,100644,Alexander Zverev,R,GER,105166,Peter Polansky,R,CAN,6-2 6-1 6-2,R128,2018
2018-560,US Open,2018-08-27,148,104925,Novak Djokovic,R,SRB,105916,Marton Fucsovics,R,HUN,6-3 3-6 6-4 6-0,R128,2018
2018-560,US Open,2018-08-27,149,105815,Tennys Sandgren,R,USA,104678,Viktor Troicki,R,SRB,6-3 6-4 6-2,R128,2018
2018-560,US Open,2018-08-27,150,111513,Laslo Djere,R,SRB,104919,Leonardo Mayer,R,ARG,6-4 6-4 4-6 2-1 RET,R128,2018
2018-560,US Open,2018-08-27,151,104755,Richard Gasquet,R,FRA,105216,Yuichi Sugita,R,JPN,6-3 6-1 6-3,R128,2018
2018-560,US Open,2018-08-27,152,106298,Lucas Pouille,R,FRA,120424,Yannick Maden,R,GER,7-6(6) 6-2 7-5,R128,2018
2018-560,US Open,2018-08-27,153,104571,Marcos Baghdatis,R,CYP,104022,Mikhail Youzhny,R,RUS,6-4 6-4 2-6 3-1 RET,R128,2018
2018-560,US Open,2018-08-27,154,105311,Joao Sousa,R,POR,104719,Marcel Granollers,R,ESP,6-2 6-2 6-3,R128,2018
2018-560,US Open,2018-08-27,155,105807,Pablo Carreno Busta,R,ESP,104291,Malek Jaziri,R,TUN,7-5 6-2 6-2,R128,2018
2018-560,US Open,2018-08-27,156,104926,Fabio Fognini,R,ITA,111581,Michael Mmoh,R,USA,4-6 6-2 6-4 7-6(4),R128,2018
2018-560,US Open,2018-08-27,157,105357,John Millman,R,AUS,202385,Jenson Brooksby,R,USA,6-4 6-2 6-0,R128,2018
2018-560,US Open,2018-08-27,158,105062,Mikhail Kukushkin,R,KAZ,111511,Noah Rubin,R,USA,6-3 6-1 4-6 7-6(3),R128,2018
2018-560,US Open,2018-08-27,159,111202,Hyeon Chung,R,KOR,105575,Ricardas Berankis,R,LTU,4-6 7-6(6) 6-0 2-0 RET,R128,2018
2018-560,US Open,2018-08-27,160,106401,Nick Kyrgios,R,AUS,105430,Radu Albot,R,MDA,7-5 2-6 6-4 6-2,R128,2018
2018-560,US Open,2018-08-27,161,105732,Pierre Hugues Herbert,R,FRA,106026,Yuki Bhambri,R,IND,6-3 7-6(3) 7-5,R128,2018
2018-560,US Open,2018-08-27,162,105332,Benoit Paire,R,FRA,110602,Dennis Novak,R,AUT,7-6(6) 3-6 7-5 7-6(5),R128,2018
2018-560,US Open,2018-08-27,163,103819,Roger Federer,R,SUI,106415,Yoshihito Nishioka,L,JPN,6-2 6-2 6-4,R128,2018
2018-560,US Open,2018-08-27,164,104745,Rafael Nadal,L,ESP,105577,Vasek Pospisil,R,CAN,6-3 6-4 6-2,R64,2018
2018-560,US Open,2018-08-27,165,111575,Karen Khachanov,R,RUS,132283,Lorenzo Sonego,R,ITA,7-5 6-3 6-3,R64,2018
2018-560,US Open,2018-08-27,166,105932,Nikoloz Basilashvili,R,GEO,106058,Jack Sock,R,USA,4-6 6-3 6-2 7-6(3),R64,2018
2018-560,US Open,2018-08-27,167,105550,Guido Pella,L,ARG,103893,Paolo Lorenzi,R,ITA,7-5 6-0 6-2,R64,2018
2018-560,US Open,2018-08-27,168,106233,Dominic Thiem,R,AUT,105449,Steve Johnson,R,USA,6-7(5) 6-3 5-7 6-4 6-1,R64,2018
2018-560,US Open,2018-08-27,169,126203,Taylor Fritz,R,USA,106186,Jason Kubler,R,AUS,6-3 3-6 6-3 RET,R64,2018
2018-560,US Open,2018-08-27,170,133430,Denis Shapovalov,L,CAN,104312,Andreas Seppi,R,ITA,6-4 4-6 5-7 7-6(2) 6-4,R64,2018
2018-560,US Open,2018-08-27,171,104731,Kevin Anderson,R,RSA,104871,Jeremy Chardy,R,FRA,6-2 6-4 6-4,R64,2018
2018-560,US Open,2018-08-27,172,105223,Juan Martin del Potro,R,ARG,106045,Denis Kudla,R,USA,6-3 6-1 7-6(4),R64,2018
2018-560,US Open,2018-08-27,173,104269,Fernando Verdasco,L,ESP,104918,Andy Murray,R,GBR,7-5 2-6 6-4 6-4,R64,2018
2018-560,US Open,2018-08-27,174,106432,Borna Coric,R,CRO,106148,Roberto Carballes Baena,R,ESP,7-6(4) 6-2 6-3,R64,2018
2018-560,US Open,2018-08-27,175,106421,Daniil Medvedev,R,RUS,126774,Stefanos Tsitsipas,R,GRE,6-4 6-3 4-6 6-3,R64,2018
2018-560,US Open,2018-08-27,176,104545,John Isner,R,USA,111797,Nicolas Jarry,R,CHI,6-7(7) 6-4 3-6 7-6(2) 6-4,R64,2018
2018-560,US Open,2018-08-27,177,105583,Dusan Lajovic,R,SRB,111815,Cameron Norrie,L,GBR,6-2 2-6 6-4 6-4,R64,2018
2018-560,US Open,2018-08-27,178,105683,Milos Raonic,R,CAN,104468,Gilles Simon,R,FRA,6-3 6-4 6-4,R64,2018
2018-560,US Open,2018-08-27,179,104527,Stan Wawrinka,R,SUI,200005,Ugo Humbert,L,FRA,7-6(5) 4-6 6-3 7-5,R64,2018
2018-560,US Open,2018-08-27,180,105227,Marin Cilic,R,CRO,128034,Hubert Hurkacz,R,POL,6-2 6-0 6-0,R64,2018
2018-560,US Open,2018-08-27,181,200282,Alex De Minaur,R,AUS,126207,Frances Tiafoe,R,USA,6-4 6-0 5-7 6-2,R64,2018
2018-560,US Open,2018-08-27,182,105526,Jan Lennard Struff,R,GER,103898,Julien Benneteau,R,FRA,6-2 4-6 6-1 3-6 6-3,R64,2018
2018-560,US Open,2018-08-27,183,105676,David Goffin,R,BEL,104898,Robin Haase,R,NED,6-2 6-7(1) 6-3 6-2,R64,2018
2018-560,US Open,2018-08-27,184,106043,Diego Schwartzman,R,ARG,144719,Jaume Munar,R,ESP,6-2 6-0 5-7 6-2,R64,2018
2018-560,US Open,2018-08-27,185,105453,Kei Nishikori,R,JPN,104792,Gael Monfils,R,FRA,6-2 5-4 RET,R64,2018
2018-560,US Open,2018-08-27,186,104259,Philipp Kohlschreiber,R,GER,105051,Matthew Ebden,R,AUS,6-7(1) 6-3 6-2 6-0,R64,2018
2018-560,US Open,2018-08-27,187,100644,Alexander Zverev,R,GER,103917,Nicolas Mahut,R,FRA,6-4 6-4 6-2,R64,2018
2018-560,US Open,2018-08-27,188,104925,Novak Djokovic,R,SRB,105815,Tennys Sandgren,R,USA,6-1 6-3 6-7(2) 6-2,R64,2018
2018-560,US Open,2018-08-27,189,104755,Richard Gasquet,R,FRA,111513,Laslo Djere,R,SRB,6-3 7-6(5) 6-3,R64,2018
2018-560,US Open,2018-08-27,190,106298,Lucas Pouille,R,FRA,104571,Marcos Baghdatis,R,CYP,6-7(4) 6-4 6-4 6-3,R64,2018
2018-560,US Open,2018-08-27,191,105311,Joao Sousa,R,POR,105807,Pablo Carreno Busta,R,ESP,4-6 6-3 5-7 6-2 2-0 RET,R64,2018
2018-560,US Open,2018-08-27,192,105357,John Millman,R,AUS,104926,Fabio Fognini,R,ITA,6-1 4-6 6-4 6-1,R64,2018
2018-560,US Open,2018-08-27,193,105062,Mikhail Kukushkin,R,KAZ,111202,Hyeon Chung,R,KOR,7-6(5) 6-2 6-3,R64,2018
2018-560,US Open,2018-08-27,194,106401,Nick Kyrgios,R,AUS,105732,Pierre Hugues Herbert,R,FRA,4-6 7-6(6) 6-3 6-0,R64,2018
2018-560,US Open,2018-08-27,195,103819,Roger Federer,R,SUI,105332,Benoit Paire,R,FRA,7-5 6-4 6-4,R64,2018
2018-560,US Open,2018-08-27,196,104745,Rafael Nadal,L,ESP,111575,Karen Khachanov,R,RUS,5-7 7-5 7-6(7) 7-6(3),R32,2018
2018-560,US Open,2018-08-27,197,105932,Nikoloz Basilashvili,R,GEO,105550,Guido Pella,L,ARG,6-3 6-4 1-6 7-6(4),R32,2018
2018-560,US Open,2018-08-27,198,106233,Dominic Thiem,R,AUT,126203,Taylor Fritz,R,USA,3-6 6-3 7-6(5) 6-4,R32,2018
2018-560,US Open,2018-08-27,199,104731,Kevin Anderson,R,RSA,133430,Denis Shapovalov,L,CAN,4-6 6-3 6-4 4-6 6-4,R32,2018
2018-560,US Open,2018-08-27,200,105223,Juan Martin del Potro,R,ARG,104269,Fernando Verdasco,L,ESP,7-5 7-6(6) 6-3,R32,2018
2018-560,US Open,2018-08-27,201,106432,Borna Coric,R,CRO,106421,Daniil Medvedev,R,RUS,6-3 7-5 6-2,R32,2018
2018-560,US Open,2018-08-27,202,104545,John Isner,R,USA,105583,Dusan Lajovic,R,SRB,7-6(8) 6-7(6) 6-3 7-5,R32,2018
2018-560,US Open,2018-08-27,203,105683,Milos Raonic,R,CAN,104527,Stan Wawrinka,R,SUI,7-6(6) 6-4 6-3,R32,2018
2018-560,US Open,2018-08-27,204,105227,Marin Cilic,R,CRO,200282,Alex De Minaur,R,AUS,4-6 3-6 6-3 6-4 7-5,R32,2018
2018-560,US Open,2018-08-27,205,105676,David Goffin,R,BEL,105526,Jan Lennard Struff,R,GER,6-4 6-1 7-6(4),R32,2018
2018-560,US Open,2018-08-27,206,105453,Kei Nishikori,R,JPN,106043,Diego Schwartzman,R,ARG,6-4 6-4 5-7 6-1,R32,2018
2018-560,US Open,2018-08-27,207,104259,Philipp Kohlschreiber,R,GER,100644,Alexander Zverev,R,GER,6-7(1) 6-4 6-1 6-3,R32,2018
2018-560,US Open,2018-08-27,208,104925,Novak Djokovic,R,SRB,104755,Richard Gasquet,R,FRA,6-2 6-3 6-3,R32,2018
2018-560,US Open,2018-08-27,209,105311,Joao Sousa,R,POR,106298,Lucas Pouille,R,FRA,7-6(5) 4-6 7-6(4) 7-6(5),R32,2018
2018-560,US Open,2018-08-27,210,105357,John Millman,R,AUS,105062,Mikhail Kukushkin,R,KAZ,6-4 4-6 6-1 6-3,R32,2018
2018-560,US Open,2018-08-27,211,103819,Roger Federer,R,SUI,106401,Nick Kyrgios,R,AUS,6-4 6-1 7-5,R32,2018
2018-560,US Open,2018-08-27,212,104745,Rafael Nadal,L,ESP,105932,Nikoloz Basilashvili,R,GEO,6-3 6-3 6-7(6) 6-4,R16,2018
2018-560,US Open,2018-08-27,213,106233,Dominic Thiem,R,AUT,104731,Kevin Anderson,R,RSA,7-5 6-2 7-6(2),R16,2018
2018-560,US Open,2018-08-27,214,105223,Juan Martin del Potro,R,ARG,106432,Borna Coric,R,CRO,6-4 6-3 6-1,R16,2018
2018-560,US Open,2018-08-27,215,104545,John Isner,R,USA,105683,Milos Raonic,R,CAN,3-6 6-3 6-4 3-6 6-2,R16,2018
2018-560,US Open,2018-08-27,216,105227,Marin Cilic,R,CRO,105676,David Goffin,R,BEL,7-6(6) 6-2 6-4,R16,2018
2018-560,US Open,2018-08-27,217,105453,Kei Nishikori,R,JPN,104259,Philipp Kohlschreiber,R,GER,6-3 6-2 7-5,R16,2018
2018-560,US Open,2018-08-27,218,104925,Novak Djokovic,R,SRB,105311,Joao Sousa,R,POR,6-3 6-4 6-3,R16,2018
2018-560,US Open,2018-08-27,219,105357,John Millman,R,AUS,103819,Roger Federer,R,SUI,3-6 7-5 7-6(7) 7-6(3),R16,2018
2018-560,US Open,2018-08-27,220,104745,Rafael Nadal,L,ESP,106233,Dominic Thiem,R,AUT,0-6 6-4 7-5 6-7(4) 7-6(5),QF,2018
2018-560,US Open,2018-08-27,221,105223,Juan Martin del Potro,R,ARG,104545,John Isner,R,USA,6-7(5) 6-3 7-6(4) 6-2,QF,2018
2018-560,US Open,2018-08-27,222,105453,Kei Nishikori,R,JPN,105227,Marin Cilic,R,CRO,2-6 6-4 7-6(5) 4-6 6-4,QF,2018
2018-560,US Open,2018-08-27,223,104925,Novak Djokovic,R,SRB,105357,John Millman,R,AUS,6-3 6-4 6-4,QF,2018
2018-560,US Open,2018-08-27,224,105223,Juan Martin del Potro,R,ARG,104745,Rafael Nadal,L,ESP,7-6(3) 6-2 RET,SF,2018
2018-560,US Open,2018-08-27,225,104925,Novak Djokovic,R,SRB,105453,Kei Nishikori,R,JPN,6-3 6-4 6-2,SF,2018
2018-560,US Open,2018-08-27,226,104925,Novak Djokovic,R,SRB,105223,Juan Martin del Potro,R,ARG,6-3 7-6(4) 6-3,F,2018
2019-520,Roland Garros,2019-05-27,1101,104925,Novak Djokovic,R,SRB,128034,Hubert Hurkacz,R,POL,6-4 6-2 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1102,105967,Henri Laaksonen,R,SUI,124079,Pedro Martinez,R,ESP,6-1 6-0 7-6(4),R128,2019
2019-520,Roland Garros,2019-05-27,1103,106099,Salvatore Caruso,R,ITA,144719,Jaume Munar,R,ESP,7-5 4-6 6-3 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1104,104468,Gilles Simon,R,FRA,104660,Sergiy Stakhovsky,R,UKR,6-3 6-3 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1105,105526,Jan Lennard Struff,R,GER,133430,Denis Shapovalov,L,CAN,7-6(1) 6-3 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1106,105430,Radu Albot,R,MDA,105815,Tennys Sandgren,R,USA,7-6(3) 7-6(1) 3-6 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1107,144750,Lloyd Harris,R,RSA,104586,Lukas Rosol,R,CZE,6-1 4-6 2-6 6-1 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1108,106432,Borna Coric,R,CRO,105379,Aljaz Bedene,R,SLO,6-1 6-7(7) 6-4 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1109,104926,Fabio Fognini,R,ITA,104312,Andreas Seppi,R,ITA,6-3 6-0 3-6 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1110,105643,Federico Delbonis,L,ARG,104198,Guillermo Garcia Lopez,R,ESP,6-1 3-6 6-3 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1111,126203,Taylor Fritz,R,USA,106071,Bernard Tomic,R,AUS,6-1 6-4 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1112,105138,Roberto Bautista Agut,R,ESP,105449,Steve Johnson,R,USA,6-3 6-4 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1113,105583,Dusan Lajovic,R,SRB,106329,Thiago Monteiro,L,BRA,6-3 6-4 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1114,200611,Elliot Benchetrit,R,FRA,111815,Cameron Norrie,L,GBR,6-3 6-0 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1115,144707,Mikael Ymer,R,SWE,105641,Blaz Rola,L,SLO,6-0 6-3 7-6(5),R128,2019
2019-520,Roland Garros,2019-05-27,1116,100644,Alexander Zverev,R,GER,105357,John Millman,R,AUS,7-6(4) 6-3 2-6 6-7(7) 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1117,106233,Dominic Thiem,R,AUT,126205,Tommy Paul,R,USA,6-4 4-6 7-6(5) 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1118,122330,Alexander Bublik,R,KAZ,200484,Rudolf Molleker,R,GER,7-5 6-7(7) 6-1 7-6(2),R128,2019
2019-520,Roland Garros,2019-05-27,1119,104655,Pablo Cuevas,R,URU,126125,Maxime Janvier,R,FRA,6-4 6-4 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1120,106378,Kyle Edmund,R,GBR,104871,Jeremy Chardy,R,FRA,7-6(1) 5-7 6-4 4-6 7-5,R128,2019
2019-520,Roland Garros,2019-05-27,1121,104269,Fernando Verdasco,L,ESP,105554,Daniel Evans,R,GBR,6-3 6-7(7) 6-3 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1122,126156,Antoine Hoang,R,FRA,106000,Damir Dzumhur,R,BIH,6-4 0-6 7-6(5) 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1123,105173,Adrian Mannarino,L,FRA,105882,Stefano Travaglia,R,ITA,6-7(7) 6-3 3-6 6-2 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1124,104792,Gael Monfils,R,FRA,106121,Taro Daniel,R,JPN,6-0 6-4 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1125,111575,Karen Khachanov,R,RUS,105649,Cedrik Marcel Stebe,L,GER,6-1 6-1 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1126,106296,Gregoire Barrere,R,FRA,105051,Matthew Ebden,R,AUS,6-3 5-7 7-5 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1127,105373,Martin Klizan,L,SVK,105062,Mikhail Kukushkin,R,KAZ,3-6 5-7 6-4 6-2 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1128,106298,Lucas Pouille,R,FRA,104620,Simone Bolelli,R,ITA,6-3 6-4 7-5,R128,2019
2019-520,Roland Garros,2019-05-27,1129,111442,Jordan Thompson,R,AUS,200221,Alejandro Davidovich Fokina,R,ESP,6-3 6-2 7-6(3),R128,2019
2019-520,Roland Garros,2019-05-27,1130,103333,Ivo Karlovic,R,CRO,103852,Feliciano Lopez,L,ESP,7-6(4) 7-5 6-7(9) 7-5,R128,2019
2019-520,Roland Garros,2019-05-27,1131,106415,Yoshihito Nishioka,L,JPN,111456,Mackenzie Mcdonald,R,USA,6-7(9) 6-0 4-6 6-2 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1132,105223,Juan Martin del Potro,R,ARG,111797,Nicolas Jarry,R,CHI,3-6 6-2 6-1 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1133,126774,Stefanos Tsitsipas,R,GRE,109739,Maximilian Marterer,L,GER,6-2 6-2 7-6(4),R128,2019
2019-520,Roland Garros,2019-05-27,1134,106198,Hugo Dellien,R,BOL,105432,Prajnesh Gunneswaran,L,IND,6-1 6-3 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1135,106148,Roberto Carballes Baena,R,ESP,124186,Alexandre Muller,R,FRA,6-4 6-4 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1136,105936,Filip Krajinovic,R,SRB,126207,Frances Tiafoe,R,USA,6-2 4-6 6-3 3-6 6-0,R128,2019
2019-520,Roland Garros,2019-05-27,1137,104527,Stan Wawrinka,R,SUI,106075,Jozef Kovalik,R,SVK,6-1 6-7(7) 6-2 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1138,106426,Cristian Garin,R,CHI,124187,Reilly Opelka,R,USA,7-6(0) 7-5 7-6(7),R128,2019
2019-520,Roland Garros,2019-05-27,1139,105777,Grigor Dimitrov,R,BUL,104386,Janko Tipsarevic,R,SRB,6-3 6-0 3-6 6-7(7) 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1140,105227,Marin Cilic,R,CRO,105341,Thomas Fabbiano,R,ITA,6-3 7-5 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1141,103917,Nicolas Mahut,R,FRA,106065,Marco Cecchinato,R,ITA,2-6 6-7(8) 6-4 6-2 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1142,104259,Philipp Kohlschreiber,R,GER,104898,Robin Haase,R,NED,6-4 6-4 6-7(7) 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1143,104919,Leonardo Mayer,R,ARG,106210,Jiri Vesely,L,CZE,7-6(3) 6-3 6-0,R128,2019
2019-520,Roland Garros,2019-05-27,1144,106043,Diego Schwartzman,R,ARG,105916,Marton Fucsovics,R,HUN,6-3 3-6 7-6(7) 2-6 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1145,126610,Matteo Berrettini,R,ITA,104665,Pablo Andujar,R,ESP,6-7(7) 6-4 6-4 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1146,134770,Casper Ruud,R,NOR,105208,Ernests Gulbis,R,LAT,6-2 7-6(2) 6-0,R128,2019
2019-520,Roland Garros,2019-05-27,1147,106214,Oscar Otte,R,GER,104291,Malek Jaziri,R,TUN,6-3 6-1 4-6 6-0,R128,2019
2019-520,Roland Garros,2019-05-27,1148,103819,Roger Federer,R,SUI,132283,Lorenzo Sonego,R,ITA,6-2 6-4 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1149,105453,Kei Nishikori,R,JPN,111460,Quentin Halys,R,FRA,6-2 6-3 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1150,104542,Jo-Wilfried Tsonga,R,FRA,105376,Peter Gojowczyk,R,GER,7-6(4) 6-1 4-6 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1151,200615,Alexei Popyrin,R,AUS,200005,Ugo Humbert,L,FRA,3-6 6-3 7-6(10) 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1152,111513,Laslo Djere,R,SRB,105077,Albert Ramos,L,ESP,6-3 6-2 7-6(2),R128,2019
2019-520,Roland Garros,2019-05-27,1153,200282,Alex De Minaur,R,AUS,105614,Bradley Klahn,L,USA,6-1 6-4 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1154,105807,Pablo Carreno Busta,R,ESP,105311,Joao Sousa,R,POR,6-3 6-1 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1155,105332,Benoit Paire,R,FRA,105657,Marius Copil,R,ROU,6-4 6-7(7) 6-0 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1156,105732,Pierre Hugues Herbert,R,FRA,106421,Daniil Medvedev,R,RUS,4-6 4-6 6-3 6-2 7-5,R128,2019
2019-520,Roland Garros,2019-05-27,1157,106228,Juan Ignacio Londero,R,ARG,105932,Nikoloz Basilashvili,R,GEO,6-4 6-1 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1158,104755,Richard Gasquet,R,FRA,104999,Mischa Zverev,L,GER,6-3 6-4 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1159,144895,Corentin Moutet,L,FRA,106072,Alexey Vatutin,R,RUS,6-4 7-6(6) 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1160,105550,Guido Pella,L,ARG,105819,Guido Andreozzi,R,ARG,7-6(2) 6-4 1-6 6-1,R128,2019
2019-520,Roland Garros,2019-05-27,1161,105676,David Goffin,R,BEL,105575,Ricardas Berankis,R,LTU,6-0 6-2 6-2,R128,2019
2019-520,Roland Garros,2019-05-27,1162,200175,Miomir Kecmanovic,R,SRB,106045,Denis Kudla,R,USA,6-0 6-7(9) 5-7 6-3 6-4,R128,2019
2019-520,Roland Garros,2019-05-27,1163,120424,Yannick Maden,R,GER,106293,Kimmer Coppejans,R,BEL,7-6(0) 7-5 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1164,104745,Rafael Nadal,L,ESP,105870,Yannick Hanfmann,R,GER,6-2 6-1 6-3,R128,2019
2019-520,Roland Garros,2019-05-27,1201,104925,Novak Djokovic,R,SRB,105967,Henri Laaksonen,R,SUI,6-1 6-4 6-3,R64,2019
2019-520,Roland Garros,2019-05-27,1202,106099,Salvatore Caruso,R,ITA,104468,Gilles Simon,R,FRA,6-1 6-2 6-4,R64,2019
2019-520,Roland Garros,2019-05-27,1203,105526,Jan Lennard Struff,R,GER,105430,Radu Albot,R,MDA,7-6(2) 7-6(3) 6-7(7) 6-2,R64,2019
2019-520,Roland Garros,2019-05-27,1204,106432,Borna Coric,R,CRO,144750,Lloyd Harris,R,RSA,6-2 6-3 7-6(2),R64,2019
2019-520,Roland Garros,2019-05-27,1205,104926,Fabio Fognini,R,ITA,105643,Federico Delbonis,L,ARG,6-4 3-6 6-3 6-3,R64,2019
2019-520,Roland Garros,2019-05-27,1206,105138,Roberto Bautista Agut,R,ESP,126203,Taylor Fritz,R,USA,6-2 6-3 6-2,R64,2019
2019-520,Roland Garros,2019-05-27,1207,105583,Dusan Lajovic,R,SRB,200611,Elliot Benchetrit,R,FRA,6-3 6-3 6-4,R64,2019
2019-520,Roland Garros,2019-05-27,1208,100644,Alexander Zverev,R,GER,144707,Mikael Ymer,R,SWE,6-1 6-3 7-6(3),R64,2019
2019-520,Roland Garros,2019-05-27,1209,106233,Dominic Thiem,R,AUT,122330,Alexander Bublik,R,KAZ,6-3 6-7(8) 6-3 7-5,R64,2019
2019-520,Roland Garros,2019-05-27,1210,104655,Pablo Cuevas,R,URU,106378,Kyle Edmund,R,GBR,7-6(3) 6-3 2-1 RET,R64,2019
2019-520,Roland Garros,2019-05-27,1211,126156,Antoine Hoang,R,FRA,104269,Fernando Verdasco,L,ESP,6-4 3-6 7-6(5) 7-5,R64,2019
2019-520,Roland Garros,2019-05-27,1212,104792,Gael Monfils,R,FRA,105173,Adrian Mannarino,L,FRA,6-3 6-4 6-4,R64,2019
2019-520,Roland Garros,2019-05-27,1213,111575,Karen Khachanov,R,RUS,106296,Gregoire Barrere,R,FRA,6-3 7-6(6) 0-6 7-5,R64,2019
2019-520,Roland Garros,2019-05-27,1214,105373,Martin Klizan,L,SVK,106298,Lucas Pouille,R,FRA,7-6(4) 2-6 6-3 3-6 9-7,R64,2019
2019-520,Roland Garros,2019-05-27,1215,111442,Jordan Thompson,R,AUS,103333,Ivo Karlovic,R,CRO,6-3 6-4 6-7(7) 6-3,R64,2019
2019-520,Roland Garros,2019-05-27,1216,105223,Juan Martin del Potro,R,ARG,106415,Yoshihito Nishioka,L,JPN,5-7 6-4 6-2 6-7(7) 6-2,R64,2019
